id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,duration_mins
0mBREiw4ppCXccM7rsk2RC,Wavin' Flag,We Love Football Songs,388800,1,6.71710141138705e+18,51.0,0.63,0.706,0.0,-6.41,1.0,0.0807,0.124,0.0,0.254,0.677,75.992,audio_features,spotify:track:0mBREiw4ppCXccM7rsk2RC,https://api.spotify.com/v1/tracks/0mBREiw4ppCXccM7rsk2RC,https://api.spotify.com/v1/audio-analysis/0mBREiw4ppCXccM7rsk2RC,220520.0,4.0,3.675333333333333
1d5obgzCOtwq9qaxfe4Hpw,Rayos de Sol,Rayos de Sol,277500,1,6.773641994599139e+18,61.0,0.747,0.872,8.0,-4.233,1.0,0.0355,0.0742,0.00039,0.149,0.882,128.013,audio_features,spotify:track:1d5obgzCOtwq9qaxfe4Hpw,https://api.spotify.com/v1/tracks/1d5obgzCOtwq9qaxfe4Hpw,https://api.spotify.com/v1/audio-analysis/1d5obgzCOtwq9qaxfe4Hpw,231562.0,4.0,3.859366666666667
5tnThS3QnWWiZM35nGXWMD,Harenchi,Harenchi,48800,3,7.010331174497159e+18,45.0,0.713,0.869,11.0,-6.002,0.0,0.0519,0.0469,1.33e-06,0.383,0.56,120.021,audio_features,spotify:track:5tnThS3QnWWiZM35nGXWMD,https://api.spotify.com/v1/tracks/5tnThS3QnWWiZM35nGXWMD,https://api.spotify.com/v1/audio-analysis/5tnThS3QnWWiZM35nGXWMD,198709.0,4.0,3.3118166666666666
6oMnd2uaejBixiUWSN1ds4,Что бы солнце грело,Gold Hits,17600,2,6.731864504562354e+18,44.0,0.668,0.918,0.0,-4.403,1.0,0.034,0.00166,0.0211,0.478,0.798,140.008,audio_features,spotify:track:6oMnd2uaejBixiUWSN1ds4,https://api.spotify.com/v1/tracks/6oMnd2uaejBixiUWSN1ds4,https://api.spotify.com/v1/audio-analysis/6oMnd2uaejBixiUWSN1ds4,225187.0,4.0,3.7531166666666667
77xG1B7ZKvmaYSeX6dH9VD,Gyro Zeppeli,Gyro Zeppeli,625900,1,6.888827263777933e+18,48.0,0.462,0.89,2.0,-5.196,1.0,0.0401,0.000255,0.857,0.187,0.183,139.017,audio_features,spotify:track:77xG1B7ZKvmaYSeX6dH9VD,https://api.spotify.com/v1/tracks/77xG1B7ZKvmaYSeX6dH9VD,https://api.spotify.com/v1/audio-analysis/77xG1B7ZKvmaYSeX6dH9VD,311223.0,4.0,5.18705
6alw4cJ8H0geRCuezrnUtP,Talkin' My Sht,Talkin' My Sht,138100,5,6.735600670323247e+18,27.0,0.819,0.459,0.0,-9.763,1.0,0.482,0.362,0.0,0.0803,0.719,142.929,audio_features,spotify:track:6alw4cJ8H0geRCuezrnUtP,https://api.spotify.com/v1/tracks/6alw4cJ8H0geRCuezrnUtP,https://api.spotify.com/v1/audio-analysis/6alw4cJ8H0geRCuezrnUtP,179278.0,4.0,2.987966666666667
6r9a6u5qnjxoyPtVAZyVl3,Tzigane,Korcia; violon passion - Coffrets RTL Classiques,117400,5,6.70438819908446e+18,1.0,0.325,0.104,9.0,-22.511,0.0,0.0691,0.973,0.481,0.117,0.163,63.733,audio_features,spotify:track:6r9a6u5qnjxoyPtVAZyVl3,https://api.spotify.com/v1/tracks/6r9a6u5qnjxoyPtVAZyVl3,https://api.spotify.com/v1/audio-analysis/6r9a6u5qnjxoyPtVAZyVl3,570997.0,4.0,9.516616666666666
21oJ1K99GBJrE2GVQGVjA0,Frozen,Frozen,81000,1,7.003100086772124e+18,64.0,0.486,0.419,5.0,-6.415,1.0,0.0563,0.741,6.59e-05,0.096,0.227,119.065,audio_features,spotify:track:21oJ1K99GBJrE2GVQGVjA0,https://api.spotify.com/v1/tracks/21oJ1K99GBJrE2GVQGVjA0,https://api.spotify.com/v1/audio-analysis/21oJ1K99GBJrE2GVQGVjA0,244910.0,3.0,4.081833333333333
28A8k8Ep4VAAHV73hkyOWe,Faded - Relaxing Piano Instrumental,Faded (Covers),190700,2,6.78092759022489e+18,13.0,0.446,0.167,6.0,-17.697,1.0,0.0317,0.814,0.898,0.117,0.0397,90.033,audio_features,spotify:track:28A8k8Ep4VAAHV73hkyOWe,https://api.spotify.com/v1/tracks/28A8k8Ep4VAAHV73hkyOWe,https://api.spotify.com/v1/audio-analysis/28A8k8Ep4VAAHV73hkyOWe,209333.0,4.0,3.4888833333333333
3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist),Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist),197600,2,6.735756119920101e+18,72.0,0.46,0.564,9.0,-10.329,0.0,0.0343,0.538,0.0,0.191,0.962,135.178,audio_features,spotify:track:3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/tracks/3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/audio-analysis/3lWzVNe1yFZlkeBBzUuZYu,139845.0,5.0,2.33075
1Ow5DuS3QTOYR5Ibp7FFF1,Grievous Lady (from Arcaea),UMBRA MORTIS,133300,2,6.737338026197797e+18,37.0,0.56,0.958,7.0,-5.928,1.0,0.069,0.122,0.897,0.0875,0.0851,105.003,audio_features,spotify:track:1Ow5DuS3QTOYR5Ibp7FFF1,https://api.spotify.com/v1/tracks/1Ow5DuS3QTOYR5Ibp7FFF1,https://api.spotify.com/v1/audio-analysis/1Ow5DuS3QTOYR5Ibp7FFF1,238700.0,4.0,3.9783333333333335
5bN1ltT5BhVMnszmgsqGD5,Perhaps Love (사랑인가요) (Prod.By 박근태),Your BGM Vol.1,48200,2,6.980231967493065e+18,63.0,0.525,0.445,5.0,-8.48,0.0,0.0295,0.3,0.0,0.121,0.258,83.997,audio_features,spotify:track:5bN1ltT5BhVMnszmgsqGD5,https://api.spotify.com/v1/tracks/5bN1ltT5BhVMnszmgsqGD5,https://api.spotify.com/v1/audio-analysis/5bN1ltT5BhVMnszmgsqGD5,239100.0,4.0,3.985
4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,Lemon Tree,129500,4,6.88416601429718e+18,75.0,0.663,0.475,1.0,-8.834,1.0,0.0417,0.643,0.0,0.122,0.644,143.175,audio_features,spotify:track:4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/tracks/4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/audio-analysis/4fXGWiVhlOLdhwRDP6pIFG,191027.0,4.0,3.1837833333333334
7oEQz0hNS5dvhnN2BVz8XO,Astronaut x I'm Not Angry Anymore - Remix,Astronaut x I'm Not Angry Anymore - Remix,149000,2,6.99507021472837e+18,48.0,0.706,0.541,0.0,-8.91,1.0,0.0788,0.627,4.67e-05,0.129,0.626,140.04,audio_features,spotify:track:7oEQz0hNS5dvhnN2BVz8XO,https://api.spotify.com/v1/tracks/7oEQz0hNS5dvhnN2BVz8XO,https://api.spotify.com/v1/audio-analysis/7oEQz0hNS5dvhnN2BVz8XO,175620.0,4.0,2.927
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Title (Deluxe),144700,3,2.2245710054180864e+17,74.0,0.807,0.887,9.0,-3.726,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,audio_features,spotify:track:5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,187920.0,4.0,3.132
7zaC2Jn1jOpB2tdGLP8nG2,Sikasih,Sikasih,47600,2,6.76379842728218e+18,23.0,0.673,0.507,0.0,-8.253,0.0,0.0285,0.212,0.000103,0.2,0.321,149.856,audio_features,spotify:track:7zaC2Jn1jOpB2tdGLP8nG2,https://api.spotify.com/v1/tracks/7zaC2Jn1jOpB2tdGLP8nG2,https://api.spotify.com/v1/audio-analysis/7zaC2Jn1jOpB2tdGLP8nG2,186915.0,4.0,3.11525
4Xzd7RM4TIowUCwhdDyeY5,Splashing Around,"Nursery Rhymes: 50 Fun and Educational Songs for Your Babies, Toddlers or Childen",38600,2,6.898922505885452e+18,34.0,0.714,0.29,7.0,-10.958,1.0,0.0366,0.225,0.282,0.131,0.82,102.373,audio_features,spotify:track:4Xzd7RM4TIowUCwhdDyeY5,https://api.spotify.com/v1/tracks/4Xzd7RM4TIowUCwhdDyeY5,https://api.spotify.com/v1/audio-analysis/4Xzd7RM4TIowUCwhdDyeY5,154749.0,4.0,2.57915
5snCfoQbJ7S4cYB0K8XuJ4,Детство,Я люблю тебя,3600000,3,6.709401268349045e+18,70.0,0.719,0.607,10.0,-7.323,0.0,0.0398,0.636,7.91e-06,0.111,0.48,149.967,audio_features,spotify:track:5snCfoQbJ7S4cYB0K8XuJ4,https://api.spotify.com/v1/tracks/5snCfoQbJ7S4cYB0K8XuJ4,https://api.spotify.com/v1/audio-analysis/5snCfoQbJ7S4cYB0K8XuJ4,188362.0,4.0,3.1393666666666666
550JPXXPgjr1xqxtKIaX6b,Ante Up (Robbin Hoodz Theory),"B2K Presents ""You Got Served"" Soundtrack",167700,2,2.4909148935461683e+17,57.0,0.699,0.793,1.0,-4.856,1.0,0.268,0.00514,2.75e-06,0.7,0.929,94.138,audio_features,spotify:track:550JPXXPgjr1xqxtKIaX6b,https://api.spotify.com/v1/tracks/550JPXXPgjr1xqxtKIaX6b,https://api.spotify.com/v1/audio-analysis/550JPXXPgjr1xqxtKIaX6b,248693.0,4.0,4.1448833333333335
61ynETvWiJuBUlwV60pRni,Спасибо,Спасибо,7200000,1,6.827140056503847e+18,48.0,0.626,0.425,7.0,-9.949,0.0,0.0439,0.343,1.46e-06,0.334,0.493,72.009,audio_features,spotify:track:61ynETvWiJuBUlwV60pRni,https://api.spotify.com/v1/tracks/61ynETvWiJuBUlwV60pRni,https://api.spotify.com/v1/audio-analysis/61ynETvWiJuBUlwV60pRni,206017.0,4.0,3.4336166666666665
71IdQCbB7ttwIQYAbH5uay,Apakah Itu Cinta,Takdir Cinta,194900,3,6.81782425987685e+18,22.0,0.762,0.867,11.0,-4.956,0.0,0.0465,0.118,0.337,0.381,0.847,116.008,audio_features,spotify:track:71IdQCbB7ttwIQYAbH5uay,https://api.spotify.com/v1/tracks/71IdQCbB7ttwIQYAbH5uay,https://api.spotify.com/v1/audio-analysis/71IdQCbB7ttwIQYAbH5uay,335172.0,4.0,5.5862
0ieS2bue78yadTdPiyzsaO,Love Of My Life (An Ode To Hip Hop) - Longer Album Version,Go! Common Classics,201600,1,6.941933052753185e+18,49.0,0.618,0.413,5.0,-9.311,0.0,0.398,0.134,0.000338,0.0913,0.462,87.412,audio_features,spotify:track:0ieS2bue78yadTdPiyzsaO,https://api.spotify.com/v1/tracks/0ieS2bue78yadTdPiyzsaO,https://api.spotify.com/v1/audio-analysis/0ieS2bue78yadTdPiyzsaO,337573.0,4.0,5.626216666666667
2hsLpiKNkWpd4e9QuVdhar,Breaking Bad Main Title Theme (Extended),Breaking Bad: Original Score from the Television Series,58800,2,6.761388608311036e+18,50.0,0.631,0.426,2.0,-11.787,0.0,0.0563,0.746,0.784,0.0962,0.455,153.027,audio_features,spotify:track:2hsLpiKNkWpd4e9QuVdhar,https://api.spotify.com/v1/tracks/2hsLpiKNkWpd4e9QuVdhar,https://api.spotify.com/v1/audio-analysis/2hsLpiKNkWpd4e9QuVdhar,75667.0,4.0,1.2611166666666667
6Mqh9nRS9ksN38qaaa6ZR0,Niemals Allein,Niemals Allein,64900,2,7.008527215692351e+18,68.0,0.622,0.756,11.0,-6.402,0.0,0.0718,0.123,0.0,0.242,0.407,72.821,audio_features,spotify:track:6Mqh9nRS9ksN38qaaa6ZR0,https://api.spotify.com/v1/tracks/6Mqh9nRS9ksN38qaaa6ZR0,https://api.spotify.com/v1/audio-analysis/6Mqh9nRS9ksN38qaaa6ZR0,164500.0,4.0,2.7416666666666667
356bcy3BLWuyUwOi56pb87,Love Is Gone (R3HAB Remix),Love Is Gone (R3HAB Remix),1200000,2,6.995102643903449e+18,62.0,0.657,0.67,6.0,-8.179,1.0,0.0803,0.0644,0.0,0.432,0.299,109.966,audio_features,spotify:track:356bcy3BLWuyUwOi56pb87,https://api.spotify.com/v1/tracks/356bcy3BLWuyUwOi56pb87,https://api.spotify.com/v1/audio-analysis/356bcy3BLWuyUwOi56pb87,150545.0,4.0,2.5090833333333333
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,I Like Me Better,62000,2,6.737291344810609e+18,83.0,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437.0,4.0,3.2906166666666667
2SPoHePxAbIeEE3zANNbis,Free Fire Lobby: Original,Garena Free Fire Classic (Original Game Soundtrack),137500,4,6.802865308601158e+18,36.0,0.733,0.473,10.0,-14.206,1.0,0.0296,0.00245,0.96,0.286,0.48,115.973,audio_features,spotify:track:2SPoHePxAbIeEE3zANNbis,https://api.spotify.com/v1/tracks/2SPoHePxAbIeEE3zANNbis,https://api.spotify.com/v1/audio-analysis/2SPoHePxAbIeEE3zANNbis,66207.0,4.0,1.10345
0PHazOvGkViN5187207e7x,Dancing with the Stars,TV Show Karaoke ,79800,2,2.425147460154204e+17,22.0,0.573,0.792,6.0,-7.996,0.0,0.241,0.0407,0.943,0.0737,0.677,190.271,audio_features,spotify:track:0PHazOvGkViN5187207e7x,https://api.spotify.com/v1/tracks/0PHazOvGkViN5187207e7x,https://api.spotify.com/v1/audio-analysis/0PHazOvGkViN5187207e7x,44251.0,4.0,0.7375166666666667
1ANglj5hR4aGy8O1o1Rv7k,WWE - John Cena Walkout Theme Song - The Time Is Now,"The Greatest Rap Movie & Television Themes Ever, Vol. 1",52200,1,6.891415702733851e+18,16.0,0.772,0.65,7.0,-10.82,1.0,0.0782,0.0527,2.8e-06,0.128,0.844,86.985,audio_features,spotify:track:1ANglj5hR4aGy8O1o1Rv7k,https://api.spotify.com/v1/tracks/1ANglj5hR4aGy8O1o1Rv7k,https://api.spotify.com/v1/audio-analysis/1ANglj5hR4aGy8O1o1Rv7k,176724.0,4.0,2.9454
5akhCvpBvgjls5NQGuSrjb,My Lil Dance (feat. Gucci Mane),My Lil Dance (feat. Gucci Mane),142000,1,6.982401777987488e+18,46.0,0.897,0.802,10.0,-5.534,0.0,0.244,0.0528,0.0,0.0933,0.63,128.036,audio_features,spotify:track:5akhCvpBvgjls5NQGuSrjb,https://api.spotify.com/v1/tracks/5akhCvpBvgjls5NQGuSrjb,https://api.spotify.com/v1/audio-analysis/5akhCvpBvgjls5NQGuSrjb,183691.0,4.0,3.061516666666667
5lVZiDONIcGowIOetTZ4ps,Cotton Candy,Cotton Candy,61200,1,6.998013215573543e+18,66.0,0.633,0.93,9.0,-3.262,1.0,0.0748,0.0104,0.0,0.0866,0.701,124.041,audio_features,spotify:track:5lVZiDONIcGowIOetTZ4ps,https://api.spotify.com/v1/tracks/5lVZiDONIcGowIOetTZ4ps,https://api.spotify.com/v1/audio-analysis/5lVZiDONIcGowIOetTZ4ps,167365.0,4.0,2.789416666666667
5OR1lHmU1oB1LSHBjWpLYk,"Fairytale (From ""Shrek"")","Music from the Very Best Animated Films, Volume 2",159900,1,6.712196496919366e+18,42.0,0.563,0.0234,5.0,-19.784,1.0,0.0649,0.976,0.855,0.0956,0.169,77.662,audio_features,spotify:track:5OR1lHmU1oB1LSHBjWpLYk,https://api.spotify.com/v1/tracks/5OR1lHmU1oB1LSHBjWpLYk,https://api.spotify.com/v1/audio-analysis/5OR1lHmU1oB1LSHBjWpLYk,148422.0,3.0,2.4737
2xlV2CuWgpPyE9e0GquKDN,Someone To Stay,Someone To Stay,39600,1,2.277254092228731e+17,68.0,0.436,0.473,1.0,-7.24,1.0,0.0307,0.588,4.35e-05,0.103,0.242,108.906,audio_features,spotify:track:2xlV2CuWgpPyE9e0GquKDN,https://api.spotify.com/v1/tracks/2xlV2CuWgpPyE9e0GquKDN,https://api.spotify.com/v1/audio-analysis/2xlV2CuWgpPyE9e0GquKDN,254013.0,4.0,4.23355
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,Back in Black,125800,1,6.694710328065788e+18,84.0,0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400.0,4.0,3.473333333333333
14kZP5pIXMrspd7IYNDyPW,Dance in the Old Fashioned Way (Instrumental Version),"New York, New York & Many More Big Band Favorites",40500,1,6.771358754614036e+18,11.0,0.451,0.214,5.0,-13.891,1.0,0.0295,0.914,0.801,0.138,0.405,127.998,audio_features,spotify:track:14kZP5pIXMrspd7IYNDyPW,https://api.spotify.com/v1/tracks/14kZP5pIXMrspd7IYNDyPW,https://api.spotify.com/v1/audio-analysis/14kZP5pIXMrspd7IYNDyPW,202667.0,4.0,3.3777833333333334
6exdwZ3EOSCjb11bd6k6Np,Shark,Shark,108100,1,6.74291158858128e+18,60.0,0.688,0.737,6.0,-9.31,0.0,0.0672,0.0769,0.632,0.114,0.671,131.041,audio_features,spotify:track:6exdwZ3EOSCjb11bd6k6Np,https://api.spotify.com/v1/tracks/6exdwZ3EOSCjb11bd6k6Np,https://api.spotify.com/v1/audio-analysis/6exdwZ3EOSCjb11bd6k6Np,194760.0,4.0,3.246
3EikYy40GMSp8l5mDV6IQo,Foot Fungus,STOKELEY,318900,1,6.756448545403832e+18,73.0,0.881,0.623,1.0,-9.662,1.0,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,spotify:track:3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/tracks/3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/audio-analysis/3EikYy40GMSp8l5mDV6IQo,129547.0,4.0,2.159116666666667
1rdTdOTRfGXjQ9Auwn1gzx,Angles (feat. Chris Brown),Angles (feat. Chris Brown),67100,1,6.973980233296775e+18,69.0,0.654,0.792,7.0,-6.116,1.0,0.351,0.192,0.0,0.708,0.194,94.878,audio_features,spotify:track:1rdTdOTRfGXjQ9Auwn1gzx,https://api.spotify.com/v1/tracks/1rdTdOTRfGXjQ9Auwn1gzx,https://api.spotify.com/v1/audio-analysis/1rdTdOTRfGXjQ9Auwn1gzx,208000.0,4.0,3.466666666666667
4PvbbMYL4fkToni5BLaYRb,Softly,Softly,266900,2,6.984540673714162e+18,68.0,0.759,0.436,0.0,-11.233,0.0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307.0,4.0,3.08845
39nc7C7C7iIJtVAlNznst7,Darling,Darling,269400,3,7.013934045290334e+18,67.0,0.538,0.284,0.0,-9.681,1.0,0.0314,0.845,0.0,0.211,0.581,86.973,audio_features,spotify:track:39nc7C7C7iIJtVAlNznst7,https://api.spotify.com/v1/tracks/39nc7C7C7iIJtVAlNznst7,https://api.spotify.com/v1/audio-analysis/39nc7C7C7iIJtVAlNznst7,182000.0,4.0,3.033333333333333
5TeEVzhAxJSlMlfiSuvQBM,Mark Of A Champion,Mark Of A Champion,1200000,1,7.008625761640778e+18,18.0,0.584,0.906,7.0,-6.647,1.0,0.0392,0.0447,0.741,0.139,0.295,150.029,audio_features,spotify:track:5TeEVzhAxJSlMlfiSuvQBM,https://api.spotify.com/v1/tracks/5TeEVzhAxJSlMlfiSuvQBM,https://api.spotify.com/v1/audio-analysis/5TeEVzhAxJSlMlfiSuvQBM,123201.0,4.0,2.05335
22TEKoMGzovWeeKDhA6MDA,Christmas Calling (Jolly Jones),Christmas Calling (Jolly Jones),32000,1,7.011320949333035e+18,0.0,0.43,0.543,8.0,-6.296,1.0,0.0367,0.463,0.000523,0.0928,0.354,143.912,audio_features,spotify:track:22TEKoMGzovWeeKDhA6MDA,https://api.spotify.com/v1/tracks/22TEKoMGzovWeeKDhA6MDA,https://api.spotify.com/v1/audio-analysis/22TEKoMGzovWeeKDhA6MDA,200462.0,4.0,3.3410333333333333
1cHcFhJpMpHymfUDF9W9k3,Beach Vibes,Beats to Study and Relax to,47500,1,6.732614633527446e+18,45.0,0.675,0.754,5.0,-13.797,1.0,0.355,0.332,0.943,0.111,0.525,192.02,audio_features,spotify:track:1cHcFhJpMpHymfUDF9W9k3,https://api.spotify.com/v1/tracks/1cHcFhJpMpHymfUDF9W9k3,https://api.spotify.com/v1/audio-analysis/1cHcFhJpMpHymfUDF9W9k3,63375.0,3.0,1.05625
6SZwj6cjc8JQbkrr8cbIUn,oh,oh,536800,1,6.993025832629307e+18,74.0,0.697,0.401,7.0,-10.216,1.0,0.0543,0.43,0.0109,0.316,0.478,108.996,audio_features,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,185224.0,4.0,3.087066666666667
0s3djTXa7o53xNE9zrxwya,Avatars Love,Avatars Love,572900,1,6.840780225077316e+18,52.0,0.193,0.324,2.0,-8.816,1.0,0.0305,0.73,0.924,0.0805,0.0385,78.307,audio_features,spotify:track:0s3djTXa7o53xNE9zrxwya,https://api.spotify.com/v1/tracks/0s3djTXa7o53xNE9zrxwya,https://api.spotify.com/v1/audio-analysis/0s3djTXa7o53xNE9zrxwya,205428.0,4.0,3.4238
57V4uc2b2diZ4RPHXWecb9,Like Real People Do,Hozier (Expanded Edition),102000,1,96370234.0,69.0,0.539,0.179,7.0,-14.33,1.0,0.0309,0.921,0.393,0.106,0.145,140.01,audio_features,spotify:track:57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/tracks/57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/audio-analysis/57V4uc2b2diZ4RPHXWecb9,198027.0,3.0,3.30045
26Q7f4tUntDtlL4EyZz65X,Scuse Me,"Ho, why is you here ?",30500,1,6.852015599556495e+18,55.0,0.803,0.833,0.0,-4.5,0.0,0.0859,0.259,1.43e-06,0.152,0.784,129.993,audio_features,spotify:track:26Q7f4tUntDtlL4EyZz65X,https://api.spotify.com/v1/tracks/26Q7f4tUntDtlL4EyZz65X,https://api.spotify.com/v1/audio-analysis/26Q7f4tUntDtlL4EyZz65X,204393.0,4.0,3.40655
4xv25qSWmFYxMymVovY4MA,Omg - Radio Edit,Omg,6600000,1,6.694707393357416e+18,44.0,0.687,0.869,3.0,-4.293,1.0,0.105,0.153,1.27e-05,0.442,0.541,113.963,audio_features,spotify:track:4xv25qSWmFYxMymVovY4MA,https://api.spotify.com/v1/tracks/4xv25qSWmFYxMymVovY4MA,https://api.spotify.com/v1/audio-analysis/4xv25qSWmFYxMymVovY4MA,181813.0,4.0,3.0302166666666666
6XcfKZvJio9Z0fQy11GnNX,Лав,Лав,299200,1,6.864792311574841e+18,73.0,0.666,0.728,7.0,-5.808,1.0,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,audio_features,spotify:track:6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/tracks/6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/audio-analysis/6XcfKZvJio9Z0fQy11GnNX,204878.0,4.0,3.414633333333333
4pMyfWdA0eo3JY5RqMotbw,Perfect Day,Perfect Day,1300000,1,6.851323506156636e+18,56.0,0.543,0.871,8.0,-12.565,1.0,0.0536,0.00441,1.2e-06,0.0699,0.784,154.528,audio_features,spotify:track:4pMyfWdA0eo3JY5RqMotbw,https://api.spotify.com/v1/tracks/4pMyfWdA0eo3JY5RqMotbw,https://api.spotify.com/v1/audio-analysis/4pMyfWdA0eo3JY5RqMotbw,208614.0,4.0,3.4769
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,Iron Man 2,128600,1,6.715195988157401e+18,72.0,0.457,0.904,2.0,-5.303,1.0,0.0747,0.000239,0.0879,0.396,0.48,141.038,audio_features,spotify:track:0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/tracks/0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/audio-analysis/0C80GCp0mMuBzLf3EAXqxv,317427.0,4.0,5.29045
27oRunmCZif54vlE6SzVG6,Kiss Me More - Japanese Version,Kiss Me More - Japanese Version,116900,1,6.969377795843574e+18,58.0,0.782,0.336,8.0,-11.311,1.0,0.0457,0.657,2.41e-06,0.0946,0.727,111.01,audio_features,spotify:track:27oRunmCZif54vlE6SzVG6,https://api.spotify.com/v1/tracks/27oRunmCZif54vlE6SzVG6,https://api.spotify.com/v1/audio-analysis/27oRunmCZif54vlE6SzVG6,216803.0,4.0,3.613383333333333
16ufCOlMEIJkFstIYtQT4w,Run Away to Mars,Run Away to Mars,908900,1,6.969161307882785e+18,55.0,0.554,0.38,9.0,-10.666,1.0,0.0314,0.526,0.0,0.213,0.284,118.925,audio_features,spotify:track:16ufCOlMEIJkFstIYtQT4w,https://api.spotify.com/v1/tracks/16ufCOlMEIJkFstIYtQT4w,https://api.spotify.com/v1/audio-analysis/16ufCOlMEIJkFstIYtQT4w,213754.0,4.0,3.5625666666666667
5EPlQl9knqkzGiZuvYjRsW,Просто любить тебя,Виктор Дробыш - 50 (Юбилейный концерт),369100,1,6.864429137616964e+18,39.0,0.756,0.836,7.0,-8.414,0.0,0.0418,0.0361,0.0,0.183,0.917,135.967,audio_features,spotify:track:5EPlQl9knqkzGiZuvYjRsW,https://api.spotify.com/v1/tracks/5EPlQl9knqkzGiZuvYjRsW,https://api.spotify.com/v1/audio-analysis/5EPlQl9knqkzGiZuvYjRsW,224000.0,4.0,3.7333333333333334
2ZeHwwyO4hRMKYk5L1uke6,La mer,"Le dernier troubadour (Collection ""Légende de la chanson française"")",28200,1,6.763848951541008e+18,55.0,0.669,0.324,7.0,-10.443,1.0,0.0337,0.867,8.05e-05,0.106,0.437,120.221,audio_features,spotify:track:2ZeHwwyO4hRMKYk5L1uke6,https://api.spotify.com/v1/tracks/2ZeHwwyO4hRMKYk5L1uke6,https://api.spotify.com/v1/audio-analysis/2ZeHwwyO4hRMKYk5L1uke6,230547.0,4.0,3.84245
1AgsXPiVvEt5QLrCaopyI5,Profondo rosso - Main Theme,Compilation Halloween,185300,2,6.70941377434172e+18,0.0,0.502,0.762,10.0,-9.206,0.0,0.0366,0.132,0.631,0.0878,0.628,153.05,audio_features,spotify:track:1AgsXPiVvEt5QLrCaopyI5,https://api.spotify.com/v1/tracks/1AgsXPiVvEt5QLrCaopyI5,https://api.spotify.com/v1/audio-analysis/1AgsXPiVvEt5QLrCaopyI5,197547.0,1.0,3.29245
6q0LSETMZ3XlebX8MpduKa,No Dente,No Dente,48500,1,7.00394554253535e+18,65.0,0.802,0.865,11.0,-2.901,1.0,0.0436,0.193,0.0,0.0766,0.936,136.006,audio_features,spotify:track:6q0LSETMZ3XlebX8MpduKa,https://api.spotify.com/v1/tracks/6q0LSETMZ3XlebX8MpduKa,https://api.spotify.com/v1/audio-analysis/6q0LSETMZ3XlebX8MpduKa,148904.0,4.0,2.481733333333333
