id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2W2UWOBWeFDTknVT75p43w,Oiseau - Chant des Oiseaux en Foret,Relaxation TOP 10 Bruits Nature,2300000,6,6799736530752505857,7,0.42,0.0793,0,-19.008,0,0.0585,0.974,0.0617,0.177,0.0739,134.282,audio_features,spotify:track:2W2UWOBWeFDTknVT75p43w,https://api.spotify.com/v1/tracks/2W2UWOBWeFDTknVT75p43w,https://api.spotify.com/v1/audio-analysis/2W2UWOBWeFDTknVT75p43w,223330,4
5TU2PR43olsRm8RGq1iQwm,Bulutlara Çarptım,Bulutlara Çarptım,16700,3,6824426441938044930,58,0.59,0.444,7,-8.155,0,0.195,0.447,3.75e-05,0.106,0.274,94.934,audio_features,spotify:track:5TU2PR43olsRm8RGq1iQwm,https://api.spotify.com/v1/tracks/5TU2PR43olsRm8RGq1iQwm,https://api.spotify.com/v1/audio-analysis/5TU2PR43olsRm8RGq1iQwm,237474,4
1pdFpfutXONTJs6QCluRBq,Ampun Bang Jago,Ampun Bang Jago,51100,4,6888501829894686722,47,0.878,0.927,8,-1.21,0,0.0456,0.084,0.0258,0.216,0.921,135.022,audio_features,spotify:track:1pdFpfutXONTJs6QCluRBq,https://api.spotify.com/v1/tracks/1pdFpfutXONTJs6QCluRBq,https://api.spotify.com/v1/audio-analysis/1pdFpfutXONTJs6QCluRBq,211592,4
3uPfVXcjnpOjyzI3jb3js4,Fly,Fly,3500000,2,6778461581178046466,66,0.835,0.648,1,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,audio_features,spotify:track:3uPfVXcjnpOjyzI3jb3js4,https://api.spotify.com/v1/tracks/3uPfVXcjnpOjyzI3jb3js4,https://api.spotify.com/v1/audio-analysis/3uPfVXcjnpOjyzI3jb3js4,244640,4
3ESSGgWzRf1xvP7G5hHMhB,Again,Again,746600,2,6995811126504884225,67,0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,audio_features,spotify:track:3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/tracks/3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/audio-analysis/3ESSGgWzRf1xvP7G5hHMhB,312240,4
5NO4aTACmooVa60m7wY65l,เป็นห่วงได้ไหม,เป็นห่วงได้ไหม,301500,1,6686657421978372866,28,0.602,0.394,3,-14.093,1,0.0635,0.615,0,0.122,0.242,124.016,audio_features,spotify:track:5NO4aTACmooVa60m7wY65l,https://api.spotify.com/v1/tracks/5NO4aTACmooVa60m7wY65l,https://api.spotify.com/v1/audio-analysis/5NO4aTACmooVa60m7wY65l,228387,4
45S5WTQEGOB1VHr1Q4FuPl,Gold,low kii savage,644700,4,6704976358260344834,83,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4
30CRNLZEwKpjMLIpnytPGe,Can't stop eating,,46900,5,6529338362191579905,41,0.416,0.99,6,-4.457,1,0.887,0.801,0,0.922,0.162,90.469,audio_features,spotify:track:30CRNLZEwKpjMLIpnytPGe,https://api.spotify.com/v1/tracks/30CRNLZEwKpjMLIpnytPGe,https://api.spotify.com/v1/audio-analysis/30CRNLZEwKpjMLIpnytPGe,204416,3
7sidjeMGM7fzqUkqoT1b4F,Tengo Hambre,Se Soltaron Los Locos,13800000,1,6716711324631451650,34,0.723,0.742,1,-4.455,0,0.16,0.0648,1.89e-06,0.0601,0.728,87.922,audio_features,spotify:track:7sidjeMGM7fzqUkqoT1b4F,https://api.spotify.com/v1/tracks/7sidjeMGM7fzqUkqoT1b4F,https://api.spotify.com/v1/audio-analysis/7sidjeMGM7fzqUkqoT1b4F,245067,4
5A5bLKdL5I3k3FTEQlAUw7,Following the Sun,Following the Sun,1000000,1,6865841209802229762,72,0.734,0.828,6,-4.433,0,0.033,0.398,0.0225,0.136,0.717,127.023,audio_features,spotify:track:5A5bLKdL5I3k3FTEQlAUw7,https://api.spotify.com/v1/tracks/5A5bLKdL5I3k3FTEQlAUw7,https://api.spotify.com/v1/audio-analysis/5A5bLKdL5I3k3FTEQlAUw7,205000,4
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,The Chainsmokers,279800,2,210888266424979456,85,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
6yUw6FLB1g8DqZUv7S5TKA,kiskis,kiskis,77700,5,6937943712190171138,53,0.579,0.534,2,-9.589,0,0.0361,0.581,0,0.108,0.609,123.916,audio_features,spotify:track:6yUw6FLB1g8DqZUv7S5TKA,https://api.spotify.com/v1/tracks/6yUw6FLB1g8DqZUv7S5TKA,https://api.spotify.com/v1/audio-analysis/6yUw6FLB1g8DqZUv7S5TKA,170455,4
65lV8m1obLQsdL76WjyRyy,Public,Public,260200,1,7002873321150744577,68,0.728,0.382,6,-10.311,0,0.264,0.484,1.38e-06,0.0854,0.335,127.027,audio_features,spotify:track:65lV8m1obLQsdL76WjyRyy,https://api.spotify.com/v1/tracks/65lV8m1obLQsdL76WjyRyy,https://api.spotify.com/v1/audio-analysis/65lV8m1obLQsdL76WjyRyy,121058,4
1fJFuvU2ldmeAm5nFIHcPP,First Date,First Date,5700000,1,6830658290230233089,73,0.579,0.928,0,-4.344,1,0.0411,0.000715,0,0.18,0.882,95.594,audio_features,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,https://api.spotify.com/v1/tracks/1fJFuvU2ldmeAm5nFIHcPP,https://api.spotify.com/v1/audio-analysis/1fJFuvU2ldmeAm5nFIHcPP,171533,4
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls,Certified Lover Boy,46400000,16,7003584634105628674,91,0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,audio_features,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4
01TnVDiet1DFTsyWKUKovl,XXX - NUMB,Bilal-Music（EA7音乐）,23900000,7,6876315740517959687,75,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,audio_features,spotify:track:01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl,186268,4
6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,Dangerous Woman - Edited,493900,1,6963677700364748802,68,0.664,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,audio_features,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/tracks/6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/audio-analysis/6RUhbFEhrvGISaQ8u2j2JN,235947,3
6usjVlonu53xUAkWJdBPZu,Funny Animals,Funny Animals,30300,2,6884411219596281857,27,0.731,0.498,6,-11.279,1,0.0463,0.347,3.94e-06,0.122,0.887,89.947,audio_features,spotify:track:6usjVlonu53xUAkWJdBPZu,https://api.spotify.com/v1/tracks/6usjVlonu53xUAkWJdBPZu,https://api.spotify.com/v1/audio-analysis/6usjVlonu53xUAkWJdBPZu,146167,4
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,Parked Car Convos,112900,7,6734447525207575301,73,0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,audio_features,spotify:track:6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/tracks/6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/audio-analysis/6qL5UWxRSQYml9O99ozoLv,148640,4
0WsWvyKba4ZHcpk8ebsine,Funny Walk,Cartoon Kids,3300000,6,6709413587430934530,42,0.529,0.0835,4,-19.48,1,0.039,0.947,6.54e-06,0.106,0.325,113.413,audio_features,spotify:track:0WsWvyKba4ZHcpk8ebsine,https://api.spotify.com/v1/tracks/0WsWvyKba4ZHcpk8ebsine,https://api.spotify.com/v1/audio-analysis/0WsWvyKba4ZHcpk8ebsine,171720,3
6o5TECt1aCm1HjUzp43OgL,That’s How It Goes,That’s How It Goes,428000,7,7010805447619774466,73,0.654,0.678,2,-4.936,1,0.0322,0.0961,1.21e-05,0.108,0.415,92.05,audio_features,spotify:track:6o5TECt1aCm1HjUzp43OgL,https://api.spotify.com/v1/tracks/6o5TECt1aCm1HjUzp43OgL,https://api.spotify.com/v1/audio-analysis/6o5TECt1aCm1HjUzp43OgL,162070,3
3yAZmDT5ORt07HrHA2Xtcc,Tether Me - Acoustic,Tether Me - Acoustic,1100000,1,6865847397243684866,25,0.486,0.0385,4,-23.032,0,0.0349,0.942,0.0045,0.0728,0.0394,119.734,audio_features,spotify:track:3yAZmDT5ORt07HrHA2Xtcc,https://api.spotify.com/v1/tracks/3yAZmDT5ORt07HrHA2Xtcc,https://api.spotify.com/v1/audio-analysis/3yAZmDT5ORt07HrHA2Xtcc,231125,3
6dhJIofqDvgb16ATesuE8d,Blame It On Us,Blame It On Us,409200,2,6946349840049653761,47,0.772,0.593,4,-4.756,1,0.0868,0.0448,0,0.16,0.744,90.041,audio_features,spotify:track:6dhJIofqDvgb16ATesuE8d,https://api.spotify.com/v1/tracks/6dhJIofqDvgb16ATesuE8d,https://api.spotify.com/v1/audio-analysis/6dhJIofqDvgb16ATesuE8d,178910,4
3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao,Bella Ciao,1400000,2,5000000001394664172,72,0.46,0.564,9,-10.329,0,0.0343,0.538,0,0.191,0.962,135.178,audio_features,spotify:track:3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/tracks/3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/audio-analysis/3lWzVNe1yFZlkeBBzUuZYu,139845,5
3u04Tn0grqAh7cpTQ0qT5r,In The Deep,Raindrops On Roses,186400,2,233062385287065600,54,0.152,0.00231,0,-41.166,1,0.0544,0.983,0.935,0.0984,0.0399,70.094,audio_features,spotify:track:3u04Tn0grqAh7cpTQ0qT5r,https://api.spotify.com/v1/tracks/3u04Tn0grqAh7cpTQ0qT5r,https://api.spotify.com/v1/audio-analysis/3u04Tn0grqAh7cpTQ0qT5r,200000,5
7210gUfSMVJ7ngS65IBR7g,Mortal Kombat,Mortal Kombat,102800,7,6780112726111815681,48,0.537,0.95,7,-9.476,1,0.0461,0.0283,0.296,0.375,0.567,133.996,audio_features,spotify:track:7210gUfSMVJ7ngS65IBR7g,https://api.spotify.com/v1/tracks/7210gUfSMVJ7ngS65IBR7g,https://api.spotify.com/v1/audio-analysis/7210gUfSMVJ7ngS65IBR7g,291476,4
4fvriHKtGQhSBBKOi6z4Tg,La-Le-Lu,Baby Träum Schön (Die beliebtesten Spieluhrmelodien zum Einschlafen),24700,3,6733656180423395329,59,0.512,0.268,2,-10.52,1,0.0317,0.208,0.00223,0.156,0.368,120.052,audio_features,spotify:track:4fvriHKtGQhSBBKOi6z4Tg,https://api.spotify.com/v1/tracks/4fvriHKtGQhSBBKOi6z4Tg,https://api.spotify.com/v1/audio-analysis/4fvriHKtGQhSBBKOi6z4Tg,176180,4
7fWfMLmTNO7jNdw4SgFsHd,Deja de Quemarme el Chaleco Eco (Amarella Amarella),Deja de Quemarme el Chaleco Eco (Amarella Amarella),81500000,15,6984432824501667841,45,0.658,0.737,1,-6.619,1,0.04,0.000404,0.134,0.344,0.53,91.987,audio_features,spotify:track:7fWfMLmTNO7jNdw4SgFsHd,https://api.spotify.com/v1/tracks/7fWfMLmTNO7jNdw4SgFsHd,https://api.spotify.com/v1/audio-analysis/7fWfMLmTNO7jNdw4SgFsHd,118900,4
5tmsr1uG9XjMz5DudzHufy,Rascal Does Not Dream of a Simple Date,Rascal Does Not Dream of a Simple Date,246500,2,6849405390757562370,59,0.27,0.733,6,-9.161,0,0.364,0.245,0.000325,0.111,0.0677,188.484,audio_features,spotify:track:5tmsr1uG9XjMz5DudzHufy,https://api.spotify.com/v1/tracks/5tmsr1uG9XjMz5DudzHufy,https://api.spotify.com/v1/audio-analysis/5tmsr1uG9XjMz5DudzHufy,69593,4
1yLTcitjbEJr7a4jyDB0Lz,So Pretty,So Pretty,53000,1,6920803073816266753,65,0.799,0.543,10,-6.094,0,0.24,0.0512,0.0425,0.134,0.25,187.906,audio_features,spotify:track:1yLTcitjbEJr7a4jyDB0Lz,https://api.spotify.com/v1/tracks/1yLTcitjbEJr7a4jyDB0Lz,https://api.spotify.com/v1/audio-analysis/1yLTcitjbEJr7a4jyDB0Lz,85742,4
7H0ya83CMmgFcOhw0UB6ow,Space Song,Depression Cherry,65600,3,6782934497504528385,80,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,audio_features,spotify:track:7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/audio-analysis/7H0ya83CMmgFcOhw0UB6ow,320467,4
52X3v1PVym5ACAcmEvlQiq,TROP POP,,5500000,5,6773851610046007297,23,0.576,0.44,7,-14.368,1,0.054,0.346,5.62e-06,0.294,0.74,120.611,audio_features,spotify:track:52X3v1PVym5ACAcmEvlQiq,https://api.spotify.com/v1/tracks/52X3v1PVym5ACAcmEvlQiq,https://api.spotify.com/v1/audio-analysis/52X3v1PVym5ACAcmEvlQiq,990600,4
0otlwsD3mSogk7VJCTp6Kg,Let My Love Open The Door,Truancy: The Very Best Of Pete Townshend,332700,1,6928694797301467137,62,0.651,0.653,0,-9.731,1,0.0545,0.365,0.000117,0.0742,0.729,164.912,audio_features,spotify:track:0otlwsD3mSogk7VJCTp6Kg,https://api.spotify.com/v1/tracks/0otlwsD3mSogk7VJCTp6Kg,https://api.spotify.com/v1/audio-analysis/0otlwsD3mSogk7VJCTp6Kg,164653,4
2G6WeW2SnvxzMgI8ktB6Ms,I'ma Catch'em,I'ma Catch'em,26000,4,6844380072032339969,13,0.824,0.569,11,-7.554,1,0.354,0.0751,0,0.108,0.587,85.09,audio_features,spotify:track:2G6WeW2SnvxzMgI8ktB6Ms,https://api.spotify.com/v1/tracks/2G6WeW2SnvxzMgI8ktB6Ms,https://api.spotify.com/v1/audio-analysis/2G6WeW2SnvxzMgI8ktB6Ms,152020,4
5njPoIUUZETkG9hN1Rkl2l,Δώσε Μου Μια Ευκαιρία (Live),Φανή Δρακοπούλου (Live),110200,6,6901055603930564610,13,0.608,0.854,4,-4.584,0,0.0655,0.685,0,0.629,0.857,96.848,audio_features,spotify:track:5njPoIUUZETkG9hN1Rkl2l,https://api.spotify.com/v1/tracks/5njPoIUUZETkG9hN1Rkl2l,https://api.spotify.com/v1/audio-analysis/5njPoIUUZETkG9hN1Rkl2l,39400,3
2f0pn9DkEJwAzXApnFh5cr,Someone To You,Empires On Fire,208800,5,5000000001301072941,80,0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,audio_features,spotify:track:2f0pn9DkEJwAzXApnFh5cr,https://api.spotify.com/v1/tracks/2f0pn9DkEJwAzXApnFh5cr,https://api.spotify.com/v1/audio-analysis/2f0pn9DkEJwAzXApnFh5cr,219801,4
6jaJfp0EPr7m2FubqfO9la,Keep You Safe,Sad Hours,92300,4,6729994395795326978,62,0.807,0.343,1,-18.298,1,0.205,0.89,0.77,0.145,0.342,109.996,audio_features,spotify:track:6jaJfp0EPr7m2FubqfO9la,https://api.spotify.com/v1/tracks/6jaJfp0EPr7m2FubqfO9la,https://api.spotify.com/v1/audio-analysis/6jaJfp0EPr7m2FubqfO9la,136330,4
09CtPGIpYB4BrO8qb1RGsF,Sorry,Platinum Edition,159400,4,232752509830914048,81,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
5NktOi16E40F6jLjoBj6Pd,Carolina Jambala,Top 50,1557,1,6830116503782688769,34,0.687,0.476,6,-9.414,1,0.177,0.128,2.1e-06,0.248,0.963,159.911,audio_features,spotify:track:5NktOi16E40F6jLjoBj6Pd,https://api.spotify.com/v1/tracks/5NktOi16E40F6jLjoBj6Pd,https://api.spotify.com/v1/audio-analysis/5NktOi16E40F6jLjoBj6Pd,220290,4
2v6Y0KKnQLGFwYNlMOUZB4,Hello - Demo Version,Can't Slow Down,520600,1,222802946667835392,15,0.548,0.333,9,-11.936,0,0.0371,0.696,1.39e-05,0.137,0.144,123.668,audio_features,spotify:track:2v6Y0KKnQLGFwYNlMOUZB4,https://api.spotify.com/v1/tracks/2v6Y0KKnQLGFwYNlMOUZB4,https://api.spotify.com/v1/audio-analysis/2v6Y0KKnQLGFwYNlMOUZB4,265267,4
6J1SjVyNDzkZ3sF85Ndd3B,Faneto,Back From The Dead 2,2460,5,6784646446437124098,68,0.849,0.755,1,-7.399,0,0.363,0.346,0,0.0564,0.393,144.186,audio_features,spotify:track:6J1SjVyNDzkZ3sF85Ndd3B,https://api.spotify.com/v1/tracks/6J1SjVyNDzkZ3sF85Ndd3B,https://api.spotify.com/v1/audio-analysis/6J1SjVyNDzkZ3sF85Ndd3B,206655,4
46DsHSqrMxCtIe7bQFrid3,Janes Romanes,Janes Romanes,187100,1,7010815564809668609,45,0.933,0.575,11,-8.121,0,0.0696,0.133,0,0.0705,0.928,136.044,audio_features,spotify:track:46DsHSqrMxCtIe7bQFrid3,https://api.spotify.com/v1/tracks/46DsHSqrMxCtIe7bQFrid3,https://api.spotify.com/v1/audio-analysis/46DsHSqrMxCtIe7bQFrid3,202002,4
6IyI6IgPVuWquIi1OjVaR5,Breaking Bad (Main Theme),Breaking Bad - The Complete Fantasy Playlist,46800,4,6763841346059896834,0,0.573,0.295,2,-15.613,0,0.0392,0.509,0.952,0.149,0.367,153.062,audio_features,spotify:track:6IyI6IgPVuWquIi1OjVaR5,https://api.spotify.com/v1/tracks/6IyI6IgPVuWquIi1OjVaR5,https://api.spotify.com/v1/audio-analysis/6IyI6IgPVuWquIi1OjVaR5,68625,4
2MLv3KUNHuzCUZmOMlJokw,You'll Be in My Heart (Tarzan),Lullaby Renditions of Disney,252800,3,6724627879604258818,41,0.608,0.196,10,-17.044,1,0.0749,0.909,0.95,0.0808,0.408,83.476,audio_features,spotify:track:2MLv3KUNHuzCUZmOMlJokw,https://api.spotify.com/v1/tracks/2MLv3KUNHuzCUZmOMlJokw,https://api.spotify.com/v1/audio-analysis/2MLv3KUNHuzCUZmOMlJokw,297931,4
4YIoQqE50AdyG4BQafCi3u,High You Are (Branchez Remix),High You Are (Remixes),526900,16,6787951907605317633,62,0.691,0.856,10,-5.614,1,0.0407,0.0614,0.119,0.034,0.414,136.98,audio_features,spotify:track:4YIoQqE50AdyG4BQafCi3u,https://api.spotify.com/v1/tracks/4YIoQqE50AdyG4BQafCi3u,https://api.spotify.com/v1/audio-analysis/4YIoQqE50AdyG4BQafCi3u,213340,4
3Cfgi22svJnaJJ4fl71FiL,Bulamazsın,Bulamazsın,681600,7,6938406533613799425,49,0.776,0.521,7,-7.368,0,0.0556,0.296,0.0622,0.0937,0.254,100.041,audio_features,spotify:track:3Cfgi22svJnaJJ4fl71FiL,https://api.spotify.com/v1/tracks/3Cfgi22svJnaJJ4fl71FiL,https://api.spotify.com/v1/audio-analysis/3Cfgi22svJnaJJ4fl71FiL,187800,4
20ChN6ZWJ2yhuXcE6SKHDM,Wow Wow (feat. Becky G),Wow Wow (feat. Becky G),9400000,1,6998528521325561857,83,0.744,0.679,5,-3.51,1,0.0791,0.0654,0.00429,0.0966,0.866,176.024,audio_features,spotify:track:20ChN6ZWJ2yhuXcE6SKHDM,https://api.spotify.com/v1/tracks/20ChN6ZWJ2yhuXcE6SKHDM,https://api.spotify.com/v1/audio-analysis/20ChN6ZWJ2yhuXcE6SKHDM,199773,4
15UvmYxbkwDKmRm2Y9TWuU,BCC Gang,Rackattack,28900,4,6957086641148151809,50,0.783,0.686,1,-7.459,1,0.202,0.122,0.000503,0.11,0.329,84.0,audio_features,spotify:track:15UvmYxbkwDKmRm2Y9TWuU,https://api.spotify.com/v1/tracks/15UvmYxbkwDKmRm2Y9TWuU,https://api.spotify.com/v1/audio-analysis/15UvmYxbkwDKmRm2Y9TWuU,176734,4
2xzxlSeDbfgKbXU2CEGUrA,ก่อนวันสุดท้าย,ก่อนวันสุดท้าย,13600000,6,7002193220297820162,38,0.589,0.495,0,-7.488,1,0.0299,0.404,0,0.107,0.257,135.991,audio_features,spotify:track:2xzxlSeDbfgKbXU2CEGUrA,https://api.spotify.com/v1/tracks/2xzxlSeDbfgKbXU2CEGUrA,https://api.spotify.com/v1/audio-analysis/2xzxlSeDbfgKbXU2CEGUrA,346135,4
1AMX9YprkGGcyQPyzOuNbw,Valto Terma,Valto Terma,55500,2,5000000001467199939,46,0.669,0.88,0,-4.907,1,0.0343,0.107,8.03e-06,0.133,0.612,112.008,audio_features,spotify:track:1AMX9YprkGGcyQPyzOuNbw,https://api.spotify.com/v1/tracks/1AMX9YprkGGcyQPyzOuNbw,https://api.spotify.com/v1/audio-analysis/1AMX9YprkGGcyQPyzOuNbw,220446,4
2OiHENlQL5MbKuA2gkkKfz,The Godfather / Theme,Italian Spices,2500000,8,6717832540545091586,26,0.559,0.034,2,-20.771,0,0.0789,0.991,0.933,0.101,0.43,131.529,audio_features,spotify:track:2OiHENlQL5MbKuA2gkkKfz,https://api.spotify.com/v1/tracks/2OiHENlQL5MbKuA2gkkKfz,https://api.spotify.com/v1/audio-analysis/2OiHENlQL5MbKuA2gkkKfz,147120,4
0ky8syPEVEfD7qCxMTW49X,Slatt,Slatt,41300,4,6825599091494356994,56,0.814,0.531,1,-7.56,1,0.0884,0.000544,7.26e-06,0.103,0.18,130.02,audio_features,spotify:track:0ky8syPEVEfD7qCxMTW49X,https://api.spotify.com/v1/tracks/0ky8syPEVEfD7qCxMTW49X,https://api.spotify.com/v1/audio-analysis/0ky8syPEVEfD7qCxMTW49X,290280,4
6Y0t4iEp2f5iCrrnl1ffD8,กลับมาอยู่บ้านเฮา,คิดฮอดสิอดเอา,2290,1,6780480356446373889,14,0.783,0.823,9,-2.868,0,0.0285,0.399,0,0.0904,0.94,131.973,audio_features,spotify:track:6Y0t4iEp2f5iCrrnl1ffD8,https://api.spotify.com/v1/tracks/6Y0t4iEp2f5iCrrnl1ffD8,https://api.spotify.com/v1/audio-analysis/6Y0t4iEp2f5iCrrnl1ffD8,235253,4
7xdNMFjsOts3niqu1WZNlH,In the End (Piano Tribute to Linkin Park),Rockfluence: A Solo Piano Rock Tribute,3000000,2,6780092272496084994,25,0.649,0.186,6,-15.945,1,0.0464,0.956,0.86,0.13,0.135,98.059,audio_features,spotify:track:7xdNMFjsOts3niqu1WZNlH,https://api.spotify.com/v1/tracks/7xdNMFjsOts3niqu1WZNlH,https://api.spotify.com/v1/audio-analysis/7xdNMFjsOts3niqu1WZNlH,236320,4
0odK8uF1s675losfctDml9,Του έθνους πατριώτη,Του έθνους πατριώτη,30900,3,6819836971515381762,20,0.724,0.691,8,-10.544,1,0.0582,0.0843,7.2e-05,0.209,0.686,90.007,audio_features,spotify:track:0odK8uF1s675losfctDml9,https://api.spotify.com/v1/tracks/0odK8uF1s675losfctDml9,https://api.spotify.com/v1/audio-analysis/0odK8uF1s675losfctDml9,343327,4
3lcUQs5nyrjoHpQR9Vo2aA,Dirty Cash,Dirty Cash,22900,5,6907772004087105538,49,0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,audio_features,spotify:track:3lcUQs5nyrjoHpQR9Vo2aA,https://api.spotify.com/v1/tracks/3lcUQs5nyrjoHpQR9Vo2aA,https://api.spotify.com/v1/audio-analysis/3lcUQs5nyrjoHpQR9Vo2aA,243133,4
6JcWpfB63Ve2BM0GchNl0z,PaWhoU,PaWhoU,149600,8,7010053074542675970,23,0.876,0.342,11,-12.011,0,0.145,0.247,0.000348,0.104,0.795,137.942,audio_features,spotify:track:6JcWpfB63Ve2BM0GchNl0z,https://api.spotify.com/v1/tracks/6JcWpfB63Ve2BM0GchNl0z,https://api.spotify.com/v1/audio-analysis/6JcWpfB63Ve2BM0GchNl0z,170893,4
2fTdRdN73RgIgcUZN33dvt,"Baby, I'm Jealous (feat. Doja Cat)","Baby, I'm Jealous (feat. Doja Cat)",227500,8,6880418387248285697,68,0.737,0.867,11,-2.259,0,0.0458,0.0398,0,0.32,0.506,98.05,audio_features,spotify:track:2fTdRdN73RgIgcUZN33dvt,https://api.spotify.com/v1/tracks/2fTdRdN73RgIgcUZN33dvt,https://api.spotify.com/v1/audio-analysis/2fTdRdN73RgIgcUZN33dvt,175873,4
7I5eQZFdlPV8LZWH2FeqaW,Goodbye Horses,Jay & Silent Bob Reboot (Original Motion Picture Soundtrack),19300000,4,6783148778435119106,60,0.772,0.409,5,-15.061,1,0.0355,0.0896,0.252,0.0522,0.495,125.476,audio_features,spotify:track:7I5eQZFdlPV8LZWH2FeqaW,https://api.spotify.com/v1/tracks/7I5eQZFdlPV8LZWH2FeqaW,https://api.spotify.com/v1/audio-analysis/7I5eQZFdlPV8LZWH2FeqaW,187720,4
2WFf6LZx4sFmjzFBJU114v,Vivaldi-Four Season-Summer-3,2016年中国爱乐乐团-室内乐音乐会（一）,5200000,9,6853093569637386242,0,0.307,0.5,7,-13.366,1,0.0365,0.627,0.844,0.0933,0.281,142.674,audio_features,spotify:track:2WFf6LZx4sFmjzFBJU114v,https://api.spotify.com/v1/tracks/2WFf6LZx4sFmjzFBJU114v,https://api.spotify.com/v1/audio-analysis/2WFf6LZx4sFmjzFBJU114v,300880,3
1ko2lVN0vKGUl9zrU0qSlT,Just The Two of Us,Just The Two of Us,2500000,2,6896079657045624834,79,0.802,0.488,1,-9.304,1,0.0813,0.572,0.0598,0.0763,0.624,95.77,audio_features,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,237106,4
6supMAknraGpJrN5qqYfV8,Good Form,Queen,837100,1,6928441522476025858,67,0.898,0.733,7,-4.75,1,0.178,0.0533,0.000115,0.102,0.295,96.51,audio_features,spotify:track:6supMAknraGpJrN5qqYfV8,https://api.spotify.com/v1/tracks/6supMAknraGpJrN5qqYfV8,https://api.spotify.com/v1/audio-analysis/6supMAknraGpJrN5qqYfV8,237493,4
2N3U8uTYhjX2KwGT0pf5x0,Everyday,Buddy Holly - One of a Kind,1800000,2,6763855353969903618,77,0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,audio_features,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/audio-analysis/2N3U8uTYhjX2KwGT0pf5x0,260987,4
